34.839275	5.7052867
36.7615962	2.9511476
36.748213	3.0407181
36.7615563	2.9512233
36.7108372	3.2118129
36.4274288	2.5594359
36.4274288	2.5594359
36.4901483	2.8090817
36.7477983	3.04176
36.7498662	3.0152691
36.6899501	3.0375628
36.6900097	3.0375919
36.6900097	3.0375919
36.6901292	3.0375322
36.6901123	3.0375968
36.7342591	3.1212324
36.4750132	2.814997
36.1211567	6.3633117
36.7831301	3.0608784
36.7831301	3.0608784
36.773767	3.0534531
36.6212673	3.2170485
36.69015	3.037562
36.8063983	3.0403249
36.7320022	3.1733475
36.5655956	3.1083189
36.7284636	3.1271291
36.7336531	3.3895356
36.7372	3.39319
36.8063724	3.0404367
36.6989914	3.0889283
36.7479611	3.4437967
36.7372	3.39319
36.7406582	3.1937953
35.9257408	0.8276053
36.6632849	3.1371278
36.7593184	3.055693
36.1875251	5.3244238
36.7372	3.39319
36.7700772	3.0554048
36.8847001	6.9821263
36.8847001	6.9821263
36.8115363	2.9708198
36.7353418	3.3422357
36.8115363	2.9708198
36.4764784	2.825309
36.4764784	2.825309
36.709085	3.2079421
36.709085	3.2079421
36.709085	3.2079421
36.7368133	3.0350717
36.7975524	2.9874211
36.709085	3.2079421
36.7092462	3.2078146
36.708928	3.2079127
36.709085	3.2079421
36.7717032	3.0167991
36.7090881	3.2079477
36.7085857	3.2088382
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.714441	3.1969774
36.7145297	3.1969737
36.7145297	3.1969737
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.7090881	3.2079477
36.7090868	3.2079454
36.709085	3.2079421
36.709085	3.2079421
36.709085	3.2079421
36.7090881	3.2079477
36.7090881	3.2079477
36.7090857	3.2079435
36.7090881	3.2079477
36.7090881	3.2079477
36.6771765	3.3843376
36.6768931	3.3841968
36.6768931	3.3841968
36.7090881	3.2079477
36.7090871	3.2079466
35.5294916	6.1734807
36.7366867	3.0349267
36.7828633	3.0527817
36.6960154	2.9735392
36.6960154	2.9735392
35.9426368	8.1343579
36.7183233	3.2002217
36.7090881	3.2079477
36.3677665	2.4625538
36.7748138	3.0425097
36.7090881	3.2079477
36.7090881	3.2079477
36.7745966	3.0567689
36.7339441	3.1147685
36.6656588	3.0910974
36.6800802	3.3744858
36.7090881	3.2079477
36.709087	3.2079457
36.709087	3.2079457
36.709087	3.2079457
36.7712645	3.0580014
36.7124617	2.8422133
36.7090881	3.2079477
36.7379458	3.1153707
36.8123796	5.7719985
36.7339496	3.1150079
-33.8688183	151.20929
-33.8688183	151.20929
-33.8688183	151.20929
36.7173658	2.8515584
36.7052034	3.1987949
36.7503439	3.4710255
36.7503439	3.4710255
36.7503439	3.4710255
36.7902576	3.0612392
36.717807	3.1105223
36.7841717	3.0640181
36.7631387	3.0594457
36.739907	3.0794867
36.7336915	3.1707199
36.7339441	3.1147685
36.7336915	3.1707199
36.7339978	3.1149395
36.72568	3.037914
36.7492173	3.1949626
36.7118663	4.0500419
36.7118066	4.0502797
36.7196363	3.0900559
36.7337646	3.1155295
36.7337646	3.1155295
36.7337283	3.1148833
36.6882033	2.9647754
36.7337283	3.1148833
36.7145126	3.0394198
36.7291021	3.0751615
36.7298267	3.0747433
36.7337283	3.1148833
36.7319318	3.1769995
36.6716739	3.0899198
36.7339441	3.1147685
36.1722301	5.4092452
36.7347181	3.1147419
36.7340301	3.114955
36.7283766	3.4295547
36.728535	3.4294333
36.7339441	3.1147685
36.7228097	3.1804861
36.7380895	3.1107497
36.7380895	3.1107497
36.7365433	3.0598297
36.738089	3.110751
36.7645593	2.946493
36.7645593	2.946493
36.2589527	1.9557149
36.7399367	3.733835
36.25876	1.9555633
36.7540204	2.9928461
36.7401767	3.7341533
36.7220419	3.3385141
36.7546763	2.9535752
36.7054334	3.1084989
36.7293109	3.0784659
36.721874	3.2185501
36.7221901	3.2188055
36.4675931	2.783598
36.748282	3.0718637
36.6716739	3.0899198
36.6714867	3.0898983
36.7096702	3.2104345
34.5229714	3.2391219
36.758811	3.0111114
36.7120605	3.1338983
36.7096907	3.2104541
36.7899394	3.0473895
36.5641383	2.683035
36.7912811	3.0483479
36.7687417	3.0316883
36.7297325	3.0464604
36.7530303	3.0466756
36.7294621	3.0786107
36.7522185	3.0482999
36.757553	3.0608143
36.7587151	3.0112521
35.8789615	7.1272229
36.7096907	3.2104541
36.7115399	3.207795
36.7879483	3.064155
36.711556	3.2078526
36.7713961	3.0586079
36.8099417	3.0296817
48.8806145	2.2816547
36.7103954	3.2202283
36.7076853	3.2201015
36.7106424	3.2155502
36.7355806	3.1748183
36.7351014	3.1738574
36.7377633	3.0441525
36.7377633	3.0441525
36.685846	3.0142874
36.6902597	3.0373861
36.6902597	3.0373861
36.7347767	3.1763633
36.7347767	3.1763633
36.6727616	2.7902745
36.7506764	3.056495
36.4273974	2.5594262
36.7355804	3.2706713
36.8027787	2.9271529
36.8027787	2.9271529
36.495685	2.867355
36.772711	3.0598013
36.7401096	3.7341185
36.740195	3.7337283
36.7998722	2.932798
36.2117782	5.4445207
36.740205	3.73381
36.1204322	0.8681732
36.1204322	0.8681732
36.1204322	0.8681732
36.762162	3.4555638
36.4771934	2.8021142
36.7288033	3.1714356
36.7557033	2.9710385
35.5301639	6.1667487
36.7401096	3.7341185
36.7827793	3.0119817
36.7826086	3.012077
36.7289783	3.1714533
36.5032745	2.4137625
36.7537121	2.9779757
36.7092388	3.2080893
36.7092383	3.208109
36.746175	3.338096
36.7461641	3.3381225
36.4789485	2.8083213
36.6749448	3.0150498
36.6749448	3.0150498
36.7579181	2.9741731
36.7400736	2.9461707
36.3886033	3.896645
36.6783846	2.9838916
36.5734203	3.5947617
36.5734203	3.5947617
36.754818	3.2079725
36.7098498	3.3983642
36.7099461	3.3984094
36.7003401	3.2123372
36.6972565	3.0844537
36.6972565	3.0844537
36.7060115	3.0829358
36.7933093	3.0185779
36.7933093	3.0185779
36.79109	3.289325
36.4375653	2.7454063
36.4877852	2.8266783
36.7779667	3.29006
34.8876198	-1.3294925
34.8876198	-1.3294925
36.8063964	3.0403194
36.3291124	6.5806639
36.3290367	6.5803217
36.32909	6.580295
36.7462937	3.2007742
36.7255133	2.8932967
36.6620025	3.1491156
36.7090881	3.2079477
36.7236914	3.1199722
36.7236914	3.1199722
36.709085	3.2079421
36.709085	3.2079421
36.7090881	3.2079489
36.7090881	3.2079477
36.709085	3.2079421
36.7725705	3.0529739
36.7090873	3.2079463
36.7090872	3.2079461
36.7090871	3.2079458
36.709085	3.2079421
36.7694116	3.0548322
36.7271387	3.9698778
36.7358444	3.0398012
36.7358444	3.0398012
36.7329971	3.1208308
48.7643962	2.0873299
36.7261053	3.0451696
36.7851627	3.0389743
36.6977725	2.9670593
36.770263	3.0023993
36.6953363	2.9795382
36.2051367	5.4314481
36.7885012	3.2444492
36.7884874	3.2444431
36.7641237	2.9255546
36.3341327	6.5805805
36.3342063	6.5803928
36.3341439	6.58057
36.7339441	3.1147685
36.7236877	3.1199767
36.5204902	2.864812
36.4424551	6.6390306
36.6977777	2.9670548
36.7336983	3.1148783
36.7919247	3.0006875
36.7915281	3.0005816
36.7521153	3.0591382
36.7205996	3.1990334
36.73814	3.11061
36.7449395	2.9936517
36.6623198	3.1707781
36.66245	3.16951
35.5464317	6.16294
36.7256999	3.0892894
36.7853321	3.0510783
36.7593544	2.9646088
36.7271938	3.0076882
36.7785007	3.0604909
36.7335866	3.180594
36.7853812	3.0510497
36.15613	5.7011732
36.7417456	2.9544637
36.7651856	3.0523675
36.7345976	3.033503
36.7184836	3.1833693
36.6939205	2.9742747
36.7668554	3.0355284
36.7668554	3.0355284
36.7617262	3.0428058
36.7522492	3.0690287
36.7132875	3.2224466
36.6236131	2.687073
36.7096368	3.2105031
36.6236131	2.687073
36.7096865	3.2103572
36.7096168	3.2104639
36.7096801	3.2102973
35.6995085	-0.6503733
36.7018884	3.0738738
36.7703551	3.0026686
36.6586605	3.1039241
36.7639119	3.046626
36.7639119	3.046626
36.7639119	3.046626
36.7639119	3.046626
36.6978	2.9669028
36.7034291	4.0630979
36.7648957	3.0484272
36.7174902	3.0554778
36.1952729	5.4012571
36.6501283	3.327545
36.4828272	4.5586497
36.7512716	3.0233417
34.6848645	3.2610177
34.6845354	3.2609301
36.7705398	3.0029035
48.8777728	2.3435484
48.8775991	2.3438014
48.8775991	2.3438014
36.7460163	3.7235748
36.7142823	3.084517
36.5193845	2.8510385
36.7655957	3.0507146
36.7651324	3.0511593
36.7288023	3.1714748
36.7288023	3.1714748
36.6375053	2.7690987
36.6375053	2.7690987
36.6375053	2.7690987
36.6375053	2.7690987
36.7119233	3.0466667
36.6375053	2.7690987
35.6194702	-0.7292906
36.7277526	3.068818
36.7277504	3.0688205
36.7349552	3.0508659
36.7349552	3.0508659
36.7277839	3.0687453
36.7277839	3.0687453
36.7277839	3.0687453
36.7277839	3.0687453
36.7277839	3.0687453
36.7277839	3.0687453
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7276369	3.0687233
36.7544569	4.9084182
36.7656055	3.0507439
36.7462757	3.0665049
35.4256794	7.1389973
36.7349552	3.0508659
36.746175	3.338096
36.7461756	3.3380975
36.7297163	3.108825
36.7297163	3.108825
36.7813937	3.0418063
36.7093277	3.2079127
36.709085	3.2079421
36.709088	3.2079487
36.709085	3.2079421
36.7090878	3.2079483
36.709085	3.2079421
36.733592	3.1744653
36.71963	3.0900568
36.7298739	2.99175
36.7624521	2.9744772
36.7299331	2.9918002
36.7278057	3.1472461
36.7281633	3.1474327
36.728351	3.1475868
36.7276162	3.1050736
36.7238085	3.0911727
36.7253007	3.3373864
45.5065804	-73.5709921
36.7132012	3.2111304
36.7131645	3.2111757
36.7290183	3.5496094
36.7173754	3.0514365
36.7173754	3.0514365
36.7688955	3.0499322
36.7090881	3.2079489
36.7052084	4.0455624
36.7033048	3.0941163
36.7853321	3.0510783
36.7449637	3.0239928
36.7367736	3.0433702
36.3038286	2.2175731
36.3038286	2.2175731
36.7123989	3.1969441
36.7123989	3.1969441
36.7218304	3.218609
36.7123989	3.1969441
36.7235948	3.1159529
36.7395476	3.0508809
36.7395476	3.0508809
36.6683328	2.9485922
36.7267602	3.6686024
36.7266977	3.6685826
36.7266977	3.6685826
36.7580721	2.9599327
36.7143411	3.1495761
36.7580721	2.9599327
36.7361847	3.0355186
36.7361847	3.0355186
45.5065804	-73.5709921
36.7615548	3.0580064
36.7615914	3.0574399
36.7808633	3.249795
36.7105783	3.1500867
36.7108617	3.1502567
35.7214995	-0.5726103
35.7357851	-0.773146
35.7769857	-0.4298806
36.7173138	3.0543279
40.9939482	22.8731469
36.7641293	3.0517415
35.805045	-0.2934383
35.805045	-0.2934383
36.7344895	3.1327917
36.7913121	3.0548031
36.5622867	3.1609842
36.7717331	5.8954252
36.7720573	5.8954587
36.7781725	3.253491
36.7867267	3.0677883
36.2594503	2.7737982
36.7367359	3.1548453
36.733925	3.2796518
36.7008627	3.0890612
36.70979	3.2101633
36.6238155	2.7296214
36.7689709	3.0498637
34.6892177	3.2507799
34.6892177	3.2507799
36.7734546	3.0590872
36.7734648	3.059097
36.4602927	2.7398633
36.7554379	3.0568536
36.7554379	3.0568536
36.7554379	3.0568536
36.7554379	3.0568536
36.786204	3.0648099
36.729997	3.1429908
36.7552955	3.0568126
36.7555455	3.0568667
36.4103028	2.5592665
34.887542	-1.3402819
36.7679006	3.048964
36.4103028	2.5592665
36.4122121	2.5648419
36.7912268	3.0502351
36.7913528	3.0500397
36.7914019	3.0501566
36.7437551	3.0510423
36.7915859	3.0505747
36.7915859	3.0505747
36.6060047	3.09026
36.4694872	6.1747093
36.7397101	2.9496444
35.5620949	6.1740839
35.7009637	-0.5574769
36.7768847	3.2620875
36.7310174	3.167661
